city,cloudiness,co,date,delay,event_code,event_desc,feels_like,gb-defra-index,hour,humidity,iconCategory,latitude,length,longitude,magnitudeOfDelay,minute,o3,pm10,pm2_5,pollution_level,pressure,so2,temperature,us-epa-index,uv,visibility,weather_desc,wind_deg,weather_main,wind_speed
ha noi,49,1203.7241493186216,2025-03-29,46,109,Closed,299.9578950781345,3,10,43,2,15.08749541650403,201.96044931017323,108.73260167612752,1,42,84.05578921633658,113.98858352691752,78.7358921691722,High,1019.2248837815714,23.637995523603266,304.2895856543257,5,6,15308,few clouds,186,Clear,0.9908012296720307
ho chi minh city,68,1111.2005810396008,2025-03-30,177,103,Other,308.53643960457237,1,16,71,9,15.72617353899781,154.804937373077,109.2328098320925,1,56,72.12866607923348,72.11087767517074,68.34197033095526,Moderate,1011.5051239309702,20.440893278109407,304.96478250422007,3,3,8298,clear sky,249,Clouds,9.152477739179766
ha noi,95,1165.9606732073448,2025-03-31,107,109,Queuing traffic,293.62582513593645,7,3,91,5,17.104571610411142,196.35200797123787,109.75090920042273,1,40,76.08890101228728,98.58595372276785,105.8334123158357,Moderate,1012.619455425737,14.365339473667763,311.2271080087101,5,4,20000,rain,92,Thunderstorm,5.972267709235474
ho chi minh city,65,1022.4742762471948,2025-04-01,70,104,Closed,306.73478685399044,5,8,69,6,17.89768092297416,274.4242311467737,109.81173283612901,4,44,102.6574770752322,72.42510969554739,105.45138889229011,Low,1004.101084241225,20.15223432970239,300.5752350881207,3,1,20000,rain,221,Clouds,5.474768863279323
ha noi,10,809.6999994656966,2025-04-02,104,108,Queuing traffic,302.44466920137967,1,23,68,5,17.63532174233022,102.30959233878669,107.29957253492347,4,32,60.33222760528869,55.11632027432354,128.35594345379488,Moderate,1016.0800957160135,17.57968903470381,289.38569942568216,3,7,10425,clear sky,251,Thunderstorm,2.516897504613641
da nang,62,1202.5143861765896,2025-04-03,265,105,Accident,309.67589942573215,10,5,77,5,15.917082773253668,142.41642634388123,107.44717593572112,3,24,51.022422188822986,109.62378688636043,130.81956997719743,High,1015.7870958335698,20.064685410636063,306.30325794434873,2,8,15072,scattered clouds,23,Clouds,5.33516318464336
da nang,46,1004.6706022918528,2025-04-04,216,104,Queuing traffic,308.1935720579608,7,18,42,4,17.679213429806982,148.7546344966783,107.81209878090165,4,0,82.70266128723937,124.0494669225931,99.58872013566206,Moderate,1016.871253465254,14.075593782716041,307.1169364309927,1,2,20000,clear sky,118,Thunderstorm,6.0800495720652235
ho chi minh city,54,972.8741450159596,2025-04-05,160,103,Closed,306.0535900052106,1,10,61,6,16.174697830057504,85.55267884304799,108.4742049005266,1,41,75.96787878570032,154.62967652703017,135.19630631266745,High,1006.8972834070398,17.701148549057343,302.3356069735518,2,9,14780,scattered clouds,343,Rain,2.784262824029661
da nang,70,1264.7904443938748,2025-04-06,198,103,Accident,293.3327062217675,2,12,50,2,15.920223381010402,135.4723015729517,108.03825694104808,1,26,112.28807897090425,132.91156483393178,94.92267172687599,Moderate,1001.0966884955249,20.628341833599283,310.56705455916995,1,6,20000,clear sky,113,Rain,8.0532754772522
ho chi minh city,24,1124.6512424317575,2025-04-07,155,105,Accident,297.5099599137032,6,3,78,1,17.43520103797227,131.0182688854313,108.80817214218949,3,31,127.07359004342155,60.49521530237749,57.749961828730406,Low,1003.9994334863762,26.80600347624968,295.6399162902761,2,3,9738,rain,66,Thunderstorm,5.260728495277453
da nang,59,886.9114445784938,2025-04-08,54,106,Accident,300.54621815206525,5,0,75,2,16.478784210611646,116.56916201106826,107.4592912014703,4,15,104.62437961440044,137.28218582237355,157.15148483926626,Moderate,1010.2178714071696,18.75233605045036,308.84928294146334,4,5,6079,scattered clouds,91,Clouds,0.7357207368566511
ho chi minh city,85,1193.2737716208521,2025-04-09,208,109,Queuing traffic,298.1927400224448,1,11,87,9,15.395993800356194,90.03241618364413,108.46670925796043,1,42,86.91122855451883,109.93786633285107,158.1439348308196,Low,1009.0672978304738,22.762519928739465,303.68276754254947,1,4,16189,clear sky,172,Thunderstorm,3.58608345943668
ha noi,5,1330.1196763230162,2025-04-10,179,108,Other,302.22600500727145,1,2,20,6,18.094821454609722,211.33620076072123,108.38287405861696,1,43,91.19086550975229,74.6737033837091,98.39403329448925,Moderate,1015.0022920609923,21.445346254853234,292.7992049023679,2,2,10420,thunderstorm,42,Thunderstorm,1.688087408233226
ha noi,0,975.4938022657834,2025-04-11,119,104,Heavy congestion,303.7379145633851,2,19,41,9,17.92925446989081,42.261929824575304,107.7961861839319,4,29,102.02716790038927,61.40974776435111,67.32572764542618,Low,1024.0783607650756,30.63128776633081,295.54708874617273,1,9,20000,thunderstorm,51,Rain,2.755673839311715
da nang,15,1031.5127638402068,2025-04-12,2,108,Stationary traffic,295.53560586745164,10,23,74,9,18.02627283589429,54.409077311373956,107.8327948740268,1,29,107.64727667836492,79.84343759706822,83.05364473629173,High,1012.640283248154,31.651433298382806,290.35981785865687,2,0,6816,scattered clouds,28,Clouds,6.958726568790625
ho chi minh city,24,1101.7390887981667,2025-04-13,182,105,Other,293.9941746890913,8,11,49,3,15.724694447571807,147.23234827621047,107.37324864055289,2,32,154.30291715155647,142.64086372567985,113.31998669165375,Low,1024.3993120521632,15.425081013775863,298.30555877666023,1,5,20000,clear sky,178,Clouds,8.21452695794118
ho chi minh city,95,1440.7073805376945,2025-04-14,95,103,Stationary traffic,290.1119040654141,9,19,61,7,17.59958072762308,89.12723540255999,108.9839499908242,4,2,126.86749432062373,81.07859550572462,57.63337432007438,High,995.2156691185949,23.585163862622135,302.9583083311925,3,0,9144,thunderstorm,216,Clear,4.670833664590041
ha noi,58,1302.3604643167869,2025-04-15,175,103,Other,290.11653265933523,4,23,63,6,16.356154460430613,80.95687330296593,107.71457848375779,2,43,62.39909738534047,49.72044909639776,151.77098938775362,High,1014.9830116573793,12.980054409249139,289.2005395224978,1,8,17932,rain,323,Rain,3.9862752209014487
ha noi,2,823.8399035659367,2025-04-16,69,100,Road maintenance,301.3270155026559,8,18,38,5,15.806601341373213,247.06865829162416,107.53847275084019,1,43,86.4277806215875,150.01518970832458,78.35161903256139,Moderate,1001.0096167126643,10.401530359599835,303.4846877224829,5,0,15789,scattered clouds,216,Thunderstorm,5.314879490941292
da nang,21,832.9562102108499,2025-04-17,62,107,Stationary traffic,293.4458446548374,1,0,64,4,15.96913259739721,97.432008449272,107.89787196188195,2,21,70.23187345855187,61.24180695177519,113.89655929413198,Moderate,1002.9458928990845,23.39094398185773,306.00707994066653,3,9,13893,scattered clouds,80,Clear,6.4919300487503
ho chi minh city,15,836.1835421828073,2025-04-18,153,102,Other,292.46005849021066,1,4,43,5,15.219945537071242,265.7541113356184,109.71660236573784,3,1,127.77547575164591,138.93745132134637,112.45385890931131,High,1030.9936976258853,18.543071451037918,297.32057376983977,1,10,18262,few clouds,233,Clouds,2.316422349760306
ha noi,43,1040.672938060331,2025-04-19,149,105,Road maintenance,306.8087082933785,3,9,76,1,16.84559813434063,133.90752165290607,107.1846284347371,1,3,54.46598013313543,142.68140587743358,117.43780445015261,Moderate,1012.7410478934861,20.12033756643119,295.2173610711795,3,8,20000,thunderstorm,226,Clear,5.407278775286966
ha noi,47,930.883347272775,2025-04-20,42,107,Other,302.26385106669244,10,23,61,2,15.267442812150225,113.8573622324065,107.80817980298217,4,13,68.41854335198883,113.34081290867047,100.60853434800923,Moderate,1008.8243348078472,12.267458832959615,303.6689287730031,2,4,11720,scattered clouds,264,Clouds,8.038113288736911
da nang,52,776.4686975890455,2025-04-21,94,100,Road maintenance,289.6968513350214,5,7,53,2,16.751780341564373,238.2139178416734,109.75433038820006,4,39,91.02162502141245,59.94379485257522,63.20652958786235,Moderate,1025.7598846914975,33.340161738520656,298.05683917067165,2,5,19934,rain,232,Rain,3.905953678935015
ho chi minh city,64,1009.6810340281475,2025-04-22,87,100,Road maintenance,287.09240754830677,5,2,72,6,17.232609069771424,260.1789488269674,107.6981346958847,4,38,128.99317446982434,55.994008566510644,134.9637413587775,High,1004.0201420506036,18.939095986248063,306.61697535796645,3,6,15816,thunderstorm,42,Clear,2.0816730054021035
da nang,46,943.6581428953959,2025-04-23,156,104,Queuing traffic,310.10285515493473,4,7,68,9,16.081148685301592,110.71562606856978,108.9650988286387,4,20,104.76118360077054,87.15897911263113,69.96626708379178,High,1020.1707301847564,21.8412268618018,303.6504380886743,2,5,5000,rain,332,Clear,2.3954814039581254
ho chi minh city,9,1080.7818344841903,2025-04-24,237,107,Road maintenance,306.7390086437895,3,1,39,9,17.418272209486627,64.19855990292105,109.43973049435576,1,18,70.63902399130144,90.52983185327874,96.71439195954524,High,1006.324014759496,6.201604396954543,301.4198099730551,5,9,5585,scattered clouds,293,Clouds,3.502441725191729
ho chi minh city,38,1109.097299798638,2025-04-25,190,103,Other,302.1493940814975,2,16,54,4,16.0404004441447,119.6700466461669,107.67800320821577,2,37,135.33822013235164,136.9097508474843,135.72573768795942,Moderate,1012.5582310571069,7.062621240159647,290.9379090705848,1,6,20000,rain,247,Clouds,2.6280930628830292
ha noi,63,1481.7667975748043,2025-04-26,186,107,Heavy congestion,293.4729741051253,4,21,55,7,16.982753099004196,165.7586732358374,109.87675853722223,2,9,52.61374571378938,127.46290500050455,126.88772290226612,Moderate,1004.7676785221751,30.79948895105417,300.77738390418693,1,6,20000,clear sky,109,Rain,1.2577874519273464
ha noi,26,793.7257930477862,2025-04-27,179,103,Heavy congestion,304.22789308069144,10,11,72,5,17.197272748850292,100.244925165141,107.2493962678806,3,46,74.34589615577107,47.068360358503384,129.39650525337797,Low,989.8558581822643,31.633344140508235,293.5254623407789,4,0,14617,rain,329,Rain,4.9144799062504685
ha noi,36,866.6909866783398,2025-04-28,225,103,Heavy congestion,290.7706800696343,1,12,58,8,16.45612974636395,158.72669810139737,108.39853574634,3,13,146.89566984532289,113.42714356974247,151.8748242601746,High,1000.1046449299666,29.181355996816954,293.4653738183521,2,5,20000,few clouds,23,Clear,2.3011776545331095
ho chi minh city,72,917.0997345157441,2025-04-29,237,108,Stationary traffic,309.81975885057665,8,10,49,1,15.521416508729866,101.61173328520027,107.98774055510174,3,16,91.56389600971227,47.31942811442042,62.09118541799804,Low,1018.8013984165153,16.85198032152223,307.16181784384565,3,4,17065,few clouds,89,Rain,5.963988320165028
ha noi,36,782.5828571529858,2025-04-30,264,107,Closed,293.45929148369277,4,3,71,6,17.575357234438265,206.66589711860794,109.34525061462978,1,34,66.7482665420156,81.59427856112691,114.12142205370137,Moderate,1023.2442073084298,24.670643762938294,309.00759706860555,3,3,15755,few clouds,103,Clear,3.8431359354019023
da nang,8,1367.8344370226414,2025-05-01,266,104,Other,306.20958229879585,10,4,78,2,17.595582935845588,200.56072713609848,109.45169696274708,3,25,111.50529830737558,69.08223738613982,122.70699524237749,High,1022.6663075005317,19.644461874348366,296.1218963197082,5,9,13266,rain,274,Clouds,4.299879357864422
ha noi,98,1082.7143274750917,2025-05-02,232,107,Stationary traffic,307.37951176569993,2,5,49,2,15.820066240448078,246.7072554992575,108.36205981963828,3,59,91.87170366791263,90.79110876894369,60.376867536686575,Moderate,1019.92472278503,16.240397713533966,301.1598535025688,4,6,16184,thunderstorm,294,Clouds,6.5852174645030095
ha noi,57,937.4508819099743,2025-05-03,119,100,Other,295.6418795380386,6,10,20,7,17.089977089242925,154.9641886967547,109.08696646391328,1,2,153.02548355583278,56.42063188196995,81.06510940763216,Low,1005.5650322676385,19.63221139461058,306.181627678061,5,5,5000,thunderstorm,40,Rain,7.045709103991387
da nang,92,1016.4624662048029,2025-05-04,168,101,Road maintenance,295.81626176318616,1,5,79,6,17.324569408455403,125.83968616004239,108.16192085619076,1,32,105.1886475967847,101.20653674225707,58.96181124100119,Low,997.2082506818748,18.799135172969613,309.79595747839596,1,1,13679,scattered clouds,319,Clouds,1.724658765088452
ha noi,68,1164.1048018215433,2025-05-05,282,108,Queuing traffic,297.2889290991912,5,17,71,3,15.756574959182757,212.34158406570518,109.71430042816151,1,28,73.94477136706358,106.52398053075702,121.21313145196841,Moderate,1021.725210987206,11.74923591449459,303.75066425516366,1,4,7604,scattered clouds,281,Thunderstorm,3.4443440744521947
ha noi,42,1285.9969776048533,2025-05-06,8,107,Heavy congestion,301.5990819987236,1,22,100,7,14.988932718842097,220.8826849713228,108.85766730203184,2,37,99.80684959604852,127.25577684623673,148.21429587038836,Low,999.7287660984551,14.956302842415552,296.4340929843401,4,7,10581,few clouds,194,Thunderstorm,7.00173369815564
da nang,15,1050.7380927522108,2025-05-07,199,101,Heavy congestion,297.6263239517318,3,20,51,8,15.743565811826365,266.633360848687,109.16138755635441,1,26,56.797020721646724,157.3917592722399,138.37844133036924,High,1019.3278124721887,26.922633505106347,292.93392374969744,1,7,20000,clear sky,315,Thunderstorm,2.312608891037585
ha noi,36,859.6863242721123,2025-05-08,28,103,Closed,290.60770180544216,6,4,47,3,17.072526946797296,218.7688629852741,108.12938679730132,4,58,56.076429192276244,73.33029987905104,90.76981806922079,Moderate,1012.4624139729533,13.484806239090588,291.4850519770282,5,1,20000,rain,132,Clouds,8.431337747039688
ho chi minh city,14,819.6310031377278,2025-05-09,141,108,Other,294.5600699328932,4,2,97,3,14.969473365133839,286.8283673503666,107.3463519323603,4,30,70.91183054634178,82.30882894436809,67.98063315713274,High,1012.8992667829507,28.458321084729974,303.39843940040976,4,5,6035,few clouds,326,Clouds,8.3383530314264
ha noi,51,1146.16484290881,2025-05-10,176,100,Stationary traffic,307.01148864669506,10,22,65,2,16.716863411282354,84.05333904865965,109.80842911482227,4,42,95.70579443104914,86.26748384458237,64.00709759406278,High,1021.3079931150403,23.23211758994829,297.99649308401126,1,10,14244,scattered clouds,232,Rain,2.9675591194232975
da nang,32,969.9650614479957,2025-05-11,52,101,Other,292.8979890207987,8,3,67,6,17.939715476203663,255.00811633152355,107.64777870737613,3,5,72.50975058505642,73.19286785004822,84.44737199314501,Low,1026.3586234653842,21.054420861957013,298.32693567410007,3,5,5000,few clouds,215,Thunderstorm,7.425740951367909
da nang,61,1438.191114056481,2025-05-12,300,104,Accident,299.82293886799874,2,3,65,5,17.322010317330783,194.63659632195348,107.40172262407933,2,50,77.41947191427026,111.53379880936544,95.94954744374317,Moderate,1024.2777473388164,20.512270196410434,296.79276918884767,2,8,20000,few clouds,59,Thunderstorm,3.661981295480444
da nang,99,1290.945609093275,2025-05-13,160,100,Queuing traffic,298.73139131178374,5,1,60,2,15.175594687960135,106.14330668275576,107.13335563175391,1,49,56.32344394147281,158.20107939820983,52.66166309317504,Moderate,1024.1211203057612,24.67518819074006,301.5598992238278,1,4,18224,few clouds,180,Clouds,4.657141290081832
da nang,66,902.0107843762466,2025-05-14,75,105,Heavy congestion,295.11649605800346,3,21,100,6,17.573768417805752,140.92435734052842,109.6375580864481,3,45,90.16679832095903,60.713738229494744,129.38373848581568,High,1003.9873747926862,23.76224498738304,298.87135260461355,1,1,15313,scattered clouds,273,Clear,8.947468370132267
ha noi,92,927.2713774971489,2025-05-15,177,101,Queuing traffic,304.0445284844068,3,5,31,4,17.355076297711054,278.25377941767306,109.86622335491907,2,36,89.95151070588341,85.18932787364436,148.14701619131466,Moderate,1010.124912741143,16.809157190105203,292.23925109836136,3,2,10421,thunderstorm,185,Thunderstorm,7.108612088336034
ho chi minh city,3,1144.9653208817697,2025-05-16,39,101,Closed,294.4029057803566,10,2,70,2,16.540947902666503,92.39499171178105,108.96944284009456,4,27,75.75179671971893,129.2703045749631,101.09818602508074,High,1002.7416609741371,20.20913760707855,298.9540281312356,1,4,10864,rain,304,Rain,7.944507079382799
ha noi,60,1361.5708308091114,2025-05-17,144,105,Road maintenance,303.2822083047456,9,21,92,6,15.8322848787324,262.9978502323816,109.20819387760987,2,35,128.94733843370625,129.738494477273,108.13071861876273,High,1030.032342603527,11.82832349951734,299.8621332164685,2,6,18992,clear sky,52,Clear,8.910603880623182
ho chi minh city,84,1302.9240499891614,2025-05-18,149,100,Stationary traffic,289.0988598440595,6,5,72,7,16.1035270610788,112.12944544186277,109.82936700329242,4,47,120.03553045940373,49.31956210562412,112.50849040798116,Low,1009.4495929172945,17.40279645793864,303.80681775119115,2,6,20000,scattered clouds,69,Rain,5.972796757242152
da nang,77,824.6153874433801,2025-05-19,240,103,Heavy congestion,291.91128966377653,6,0,37,2,17.382018276879574,166.84025727706774,107.391837360224,2,14,122.93626621845331,58.95434041686994,90.22385010988816,High,1000.5737795560948,10.3983759133766,296.56362874163113,3,6,20000,rain,238,Thunderstorm,0.3755074579521236
ho chi minh city,59,1444.6587512078825,2025-05-20,196,107,Closed,296.67733844661626,1,11,66,2,17.486529975207915,73.94560626115845,108.62984419365925,1,46,120.51420165917294,98.96700473612309,72.6866154987846,High,998.7373237612536,10.320610419919012,300.0228233376972,1,0,5000,scattered clouds,204,Thunderstorm,0.7954055616651439
